Date,Time,date_time,relative_humidity,altimeter,air_temp
06/15/23,11:55PM,06/15/23-11:55PM,64.32,29.9,69.8
06/15/23,10:47PM,06/15/23-10:47PM,64.32,29.93,69.8
06/15/23,08:47PM,06/15/23-08:47PM,60.51,29.94,71.6
06/15/23,07:47PM,06/15/23-07:47PM,64.32,29.94,69.8
06/15/23,06:47PM,06/15/23-06:47PM,53.36,29.95,73.4
06/15/23,05:47PM,06/15/23-05:47PM,60.75,29.95,73.4
06/15/23,04:47PM,06/15/23-04:47PM,72.78,29.95,66.2
06/15/23,03:47PM,06/15/23-03:47PM,88.11,29.95,64.4
06/15/23,02:47PM,06/15/23-02:47PM,87.94,29.95,60.8
06/15/23,01:47PM,06/15/23-01:47PM,87.94,29.94,60.8
06/15/23,02:55AM,06/15/23-02:55AM,77.33,29.9,62.6
06/15/23,01:47AM,06/15/23-01:47AM,72.6,29.9,64.4
06/15/23,12:55AM,06/15/23-12:55AM,72.6,29.9,64.4
06/14/23,11:47PM,06/14/23-11:47PM,77.48,29.92,64.4
06/14/23,10:47PM,06/14/23-10:47PM,77.48,29.93,64.4
06/14/23,09:47PM,06/14/23-09:47PM,72.78,29.94,66.2
06/14/23,08:47PM,06/14/23-08:47PM,68.2,29.96,66.2
06/14/23,07:47PM,06/14/23-07:47PM,68.2,29.98,66.2
06/14/23,06:47PM,06/14/23-06:47PM,72.6,29.98,64.4
06/14/23,05:47PM,06/14/23-05:47PM,72.6,29.99,64.4
06/14/23,04:52PM,06/14/23-04:52PM,77.48,29.98,64.4
06/14/23,03:47PM,06/14/23-03:47PM,82.52,29.98,62.6
06/14/23,02:48PM,06/14/23-02:48PM,82.52,29.98,62.6
06/14/23,01:48PM,06/14/23-01:48PM,87.94,29.96,60.8
06/14/23,02:47AM,06/14/23-02:47AM,72.42,29.97,62.6
06/14/23,12:47AM,06/14/23-12:47AM,63.87,29.99,66.2
06/13/23,11:47PM,06/13/23-11:47PM,64.1,30,68
06/13/23,10:47PM,06/13/23-10:47PM,60.27,30.01,69.8
06/13/23,09:47PM,06/13/23-09:47PM,64.32,30.03,69.8
06/13/23,08:47PM,06/13/23-08:47PM,56.7,30.04,71.6
06/13/23,07:47PM,06/13/23-07:47PM,60.27,30.04,69.8
06/13/23,06:47PM,06/13/23-06:47PM,68.2,30.04,66.2
06/13/23,05:47PM,06/13/23-05:47PM,60.51,30.05,71.6
06/13/23,04:49PM,06/13/23-04:49PM,64.32,30.05,69.8
06/13/23,03:50PM,06/13/23-03:50PM,77.48,30.05,64.4
06/13/23,02:47PM,06/13/23-02:47PM,77.33,30.05,62.6
06/13/23,01:56PM,06/13/23-01:56PM,82.4,30.04,60.8
06/13/23,02:50AM,06/13/23-02:50AM,77.33,30.03,62.6
06/13/23,01:47AM,06/13/23-01:47AM,68.2,30.01,66.2
06/13/23,12:47AM,06/13/23-12:47AM,64.1,30.01,68
06/12/23,11:47PM,06/12/23-11:47PM,60.27,30.02,69.8
06/12/23,10:47PM,06/12/23-10:47PM,60.27,30.02,69.8
06/12/23,09:47PM,06/12/23-09:47PM,53.1,30.03,71.6
06/12/23,08:47PM,06/12/23-08:47PM,60.27,30.04,69.8
06/12/23,07:47PM,06/12/23-07:47PM,60.27,30.05,69.8
06/12/23,06:47PM,06/12/23-06:47PM,64.1,30.05,68
06/12/23,05:48PM,06/12/23-05:48PM,68.2,30.04,66.2
06/12/23,04:47PM,06/12/23-04:47PM,64.32,30.03,69.8
06/12/23,03:47PM,06/12/23-03:47PM,87.94,30.04,60.8
06/12/23,02:49PM,06/12/23-02:49PM,82.4,30.03,60.8
06/12/23,01:48PM,06/12/23-01:48PM,87.94,30.02,60.8
06/12/23,02:47AM,06/12/23-02:47AM,77.33,29.97,62.6
06/12/23,01:49AM,06/12/23-01:49AM,72.6,29.96,64.4
06/12/23,12:47AM,06/12/23-12:47AM,68.41,29.94,68
06/11/23,11:48PM,06/11/23-11:48PM,64.32,29.94,69.8
06/11/23,11:02PM,06/11/23-11:02PM,72.78,29.93,66.2
06/11/23,10:47PM,06/11/23-10:47PM,68.2,29.93,66.2
06/11/23,09:54PM,06/11/23-09:54PM,60.27,29.93,69.8
06/11/23,09:26PM,06/11/23-09:26PM,53.36,29.93,73.4
06/11/23,08:47PM,06/11/23-08:47PM,56.7,29.93,71.6
06/11/23,07:47PM,06/11/23-07:47PM,56.7,29.93,71.6
06/11/23,06:47PM,06/11/23-06:47PM,64.1,29.92,68
06/11/23,05:49PM,06/11/23-05:49PM,53.1,29.91,71.6
06/11/23,04:47PM,06/11/23-04:47PM,82.65,29.9,64.4
06/11/23,03:50PM,06/11/23-03:50PM,82.65,29.9,64.4
06/11/23,02:51PM,06/11/23-02:51PM,77.33,29.89,62.6
06/11/23,01:58PM,06/11/23-01:58PM,87.94,29.88,60.8
06/11/23,02:52AM,06/11/23-02:52AM,72.42,29.89,62.6
06/11/23,01:55AM,06/11/23-01:55AM,68.2,29.89,66.2
06/11/23,12:49AM,06/11/23-12:49AM,72.6,29.88,64.4
06/10/23,11:47PM,06/10/23-11:47PM,68.2,29.89,66.2
06/10/23,10:55PM,06/10/23-10:55PM,72.78,29.89,66.2
06/10/23,09:47PM,06/10/23-09:47PM,77.48,29.91,64.4
06/10/23,08:48PM,06/10/23-08:48PM,68.41,29.92,68
06/10/23,07:48PM,06/10/23-07:48PM,72.78,29.93,66.2
06/10/23,06:47PM,06/10/23-06:47PM,82.65,29.94,64.4
06/10/23,05:49PM,06/10/23-05:49PM,82.52,29.92,62.6
06/10/23,04:47PM,06/10/23-04:47PM,77.48,29.93,64.4
06/10/23,03:47PM,06/10/23-03:47PM,88.02,29.93,62.6
06/10/23,02:48PM,06/10/23-02:48PM,88.02,29.93,62.6
06/10/23,01:52PM,06/10/23-01:52PM,82.52,29.93,62.6
06/10/23,02:50AM,06/10/23-02:50AM,72.42,29.98,62.6
06/10/23,01:47AM,06/10/23-01:47AM,72.6,29.98,64.4
06/10/23,12:47AM,06/10/23-12:47AM,68.2,29.99,66.2
06/09/23,11:47PM,06/09/23-11:47PM,60.03,29.99,68
06/09/23,10:47PM,06/09/23-10:47PM,53.36,30,73.4
06/09/23,09:47PM,06/09/23-09:47PM,56.7,30.01,71.6
06/09/23,08:47PM,06/09/23-08:47PM,60.27,30.02,69.8
06/09/23,06:52PM,06/09/23-06:52PM,72.78,30.04,66.2
06/09/23,05:56PM,06/09/23-05:56PM,77.48,30.04,64.4
06/09/23,04:47PM,06/09/23-04:47PM,82.52,30.04,62.6
06/09/23,03:47PM,06/09/23-03:47PM,82.52,30.04,62.6
06/09/23,02:47PM,06/09/23-02:47PM,82.52,30.03,62.6
06/09/23,01:47PM,06/09/23-01:47PM,87.94,30.02,60.8
06/09/23,01:50AM,06/09/23-01:50AM,67.99,30.01,64.4
06/09/23,12:57AM,06/09/23-12:57AM,68.2,30,66.2
06/08/23,11:54PM,06/08/23-11:54PM,64.1,30.01,68
06/08/23,10:48PM,06/08/23-10:48PM,56.44,30.01,69.8
06/08/23,09:47PM,06/08/23-09:47PM,56.44,30.02,69.8
06/08/23,08:47PM,06/08/23-08:47PM,60.27,30.03,69.8
06/08/23,07:52PM,06/08/23-07:52PM,60.27,30.04,69.8
06/08/23,06:47PM,06/08/23-06:47PM,60.27,30.05,69.8
06/08/23,05:47PM,06/08/23-05:47PM,64.32,30.04,69.8
06/08/23,04:47PM,06/08/23-04:47PM,64.32,30.03,69.8
06/08/23,03:47PM,06/08/23-03:47PM,68.41,30.03,68
06/08/23,02:47PM,06/08/23-02:47PM,77.48,30.02,64.4
06/08/23,01:48PM,06/08/23-01:48PM,93.7,30.01,57.2
06/08/23,02:47AM,06/08/23-02:47AM,72.42,29.98,62.6
06/08/23,01:47AM,06/08/23-01:47AM,67.99,29.97,64.4
06/08/23,12:47AM,06/08/23-12:47AM,63.87,29.97,66.2
06/07/23,11:47PM,06/07/23-11:47PM,56.44,29.98,69.8
06/07/23,10:47PM,06/07/23-10:47PM,63.87,29.99,66.2
06/07/23,09:51PM,06/07/23-09:51PM,59.79,30,66.2
06/07/23,08:52PM,06/07/23-08:52PM,63.87,30,66.2
06/07/23,07:47PM,06/07/23-07:47PM,60.27,30,69.8
06/07/23,06:47PM,06/07/23-06:47PM,72.78,30.01,66.2
06/07/23,05:47PM,06/07/23-05:47PM,82.52,30,62.6
06/07/23,04:47PM,06/07/23-04:47PM,82.4,30,60.8
06/07/23,03:47PM,06/07/23-03:47PM,82.4,29.99,60.8
06/07/23,02:47PM,06/07/23-02:47PM,87.85,29.98,59
06/07/23,01:52PM,06/07/23-01:52PM,87.85,29.96,59
06/07/23,12:47AM,06/07/23-12:47AM,67.79,29.9,62.6
06/06/23,11:47PM,06/06/23-11:47PM,67.99,29.89,64.4
06/06/23,10:48PM,06/06/23-10:48PM,63.64,29.91,64.4
06/06/23,10:10PM,06/06/23-10:10PM,52.83,29.91,69.8
06/06/23,09:47PM,06/06/23-09:47PM,52.83,29.91,69.8
06/06/23,08:50PM,06/06/23-08:50PM,46.22,29.92,69.8
06/06/23,07:47PM,06/06/23-07:47PM,52.83,29.92,69.8
06/06/23,06:49PM,06/06/23-06:49PM,46.22,29.91,69.8
06/06/23,05:57PM,06/06/23-05:57PM,52.3,29.92,66.2
06/06/23,04:47PM,06/06/23-04:47PM,52.3,29.91,66.2
06/06/23,03:47PM,06/06/23-03:47PM,63.42,29.91,62.6
06/06/23,02:47PM,06/06/23-02:47PM,55.67,29.9,64.4
06/06/23,01:52PM,06/06/23-01:52PM,71.85,29.89,57.2
06/06/23,02:49AM,06/06/23-02:49AM,63.18,29.9,60.8
06/06/23,01:47AM,06/06/23-01:47AM,55.41,29.88,62.6
06/06/23,12:47AM,06/06/23-12:47AM,46.22,29.88,69.8
06/05/23,11:47PM,06/05/23-11:47PM,43.19,29.89,69.8
06/05/23,10:55PM,06/05/23-10:55PM,40.92,29.9,73.4
06/05/23,09:47PM,06/05/23-09:47PM,46.22,29.92,69.8
06/05/23,08:47PM,06/05/23-08:47PM,46.5,29.92,71.6
06/05/23,07:51PM,06/05/23-07:51PM,52.57,29.91,68
06/05/23,07:31PM,06/05/23-07:31PM,52.83,29.92,69.8
06/05/23,06:48PM,06/05/23-06:48PM,52.83,29.91,69.8
06/05/23,05:48PM,06/05/23-05:48PM,63.87,29.91,66.2
06/05/23,04:47PM,06/05/23-04:47PM,67.79,29.9,62.6
06/05/23,03:47PM,06/05/23-03:47PM,72.42,29.88,62.6
06/05/23,02:50PM,06/05/23-02:50PM,77.17,29.87,60.8
06/05/23,01:50PM,06/05/23-01:50PM,82.27,29.87,59
06/05/23,02:48AM,06/05/23-02:48AM,77.17,29.88,60.8
06/05/23,12:47AM,06/05/23-12:47AM,60.27,29.85,69.8
06/04/23,11:47PM,06/04/23-11:47PM,60.51,29.83,71.6
06/04/23,10:50PM,06/04/23-10:50PM,64.32,29.85,69.8
06/04/23,09:50PM,06/04/23-09:50PM,68.41,29.88,68
06/04/23,08:47PM,06/04/23-08:47PM,64.1,29.9,68
06/04/23,07:52PM,06/04/23-07:52PM,72.78,29.91,66.2
06/04/23,06:47PM,06/04/23-06:47PM,82.52,29.92,62.6
06/04/23,05:47PM,06/04/23-05:47PM,82.52,29.91,62.6
06/04/23,04:48PM,06/04/23-04:48PM,82.52,29.9,62.6
06/04/23,03:50PM,06/04/23-03:50PM,77.33,29.9,62.6
06/04/23,02:57PM,06/04/23-02:57PM,77.33,29.89,62.6
06/04/23,02:49PM,06/04/23-02:49PM,77.33,29.89,62.6
06/04/23,02:47AM,06/04/23-02:47AM,77.17,29.91,60.8
06/04/23,01:47AM,06/04/23-01:47AM,72.6,29.89,64.4
06/04/23,12:48AM,06/04/23-12:48AM,64.1,29.9,68
06/03/23,11:47PM,06/03/23-11:47PM,60.27,29.9,69.8
06/03/23,10:49PM,06/03/23-10:49PM,64.32,29.91,69.8
06/03/23,10:05PM,06/03/23-10:05PM,60.51,29.92,71.6
06/03/23,09:50PM,06/03/23-09:50PM,60.51,29.92,71.6
06/03/23,08:56PM,06/03/23-08:56PM,64.32,29.93,69.8
06/03/23,07:47PM,06/03/23-07:47PM,60.51,29.94,71.6
06/03/23,06:47PM,06/03/23-06:47PM,60.27,29.96,69.8
06/03/23,05:57PM,06/03/23-05:57PM,60.27,29.96,69.8
06/03/23,04:49PM,06/03/23-04:49PM,64.1,29.96,68
06/03/23,03:47PM,06/03/23-03:47PM,68.41,29.95,68
06/03/23,02:47PM,06/03/23-02:47PM,88.11,29.95,64.4
06/03/23,02:47AM,06/03/23-02:47AM,72.42,29.96,62.6
06/03/23,01:57AM,06/03/23-01:57AM,67.99,29.95,64.4
06/03/23,12:47AM,06/03/23-12:47AM,63.87,29.94,66.2
06/02/23,11:47PM,06/02/23-11:47PM,64.1,29.95,68
06/02/23,10:47PM,06/02/23-10:47PM,64.1,29.96,68
06/02/23,09:47PM,06/02/23-09:47PM,60.27,29.98,69.8
06/02/23,08:47PM,06/02/23-08:47PM,60.27,29.98,69.8
06/02/23,07:51PM,06/02/23-07:51PM,60.27,29.99,69.8
06/02/23,06:47PM,06/02/23-06:47PM,64.1,29.99,68
06/02/23,05:47PM,06/02/23-05:47PM,60.03,29.99,68
06/02/23,04:47PM,06/02/23-04:47PM,56.44,29.99,69.8
06/02/23,03:49PM,06/02/23-03:49PM,72.6,29.99,64.4
06/02/23,02:48PM,06/02/23-02:48PM,77.33,29.99,62.6
06/02/23,01:47PM,06/02/23-01:47PM,82.4,29.98,60.8
06/02/23,02:50AM,06/02/23-02:50AM,82.4,29.96,60.8
06/02/23,01:49AM,06/02/23-01:49AM,77.33,29.96,62.6
06/02/23,12:54AM,06/02/23-12:54AM,72.6,29.95,64.4
06/01/23,11:50PM,06/01/23-11:50PM,72.6,29.95,64.4
06/01/23,10:47PM,06/01/23-10:47PM,72.6,29.95,64.4
06/01/23,09:47PM,06/01/23-09:47PM,72.6,29.94,64.4
06/01/23,08:47PM,06/01/23-08:47PM,63.87,29.94,66.2
06/01/23,07:47PM,06/01/23-07:47PM,63.87,29.94,66.2
06/01/23,06:47PM,06/01/23-06:47PM,63.87,29.94,66.2
06/01/23,05:47PM,06/01/23-05:47PM,59.79,29.94,66.2
06/01/23,04:47PM,06/01/23-04:47PM,67.99,29.94,64.4
06/01/23,03:47PM,06/01/23-03:47PM,67.99,29.93,64.4
06/01/23,02:47PM,06/01/23-02:47PM,77.33,29.91,62.6
06/01/23,01:47PM,06/01/23-01:47PM,82.4,29.9,60.8
06/01/23,02:47AM,06/01/23-02:47AM,67.79,29.9,62.6
06/01/23,01:55AM,06/01/23-01:55AM,72.42,29.9,62.6
06/01/23,12:47AM,06/01/23-12:47AM,67.79,29.9,62.6
05/31/23,11:47PM,05/31/23-11:47PM,63.64,29.91,64.4
05/31/23,10:47PM,05/31/23-10:47PM,63.64,29.91,64.4
05/31/23,09:50PM,05/31/23-09:50PM,52.83,29.92,69.8
05/31/23,08:55PM,05/31/23-08:55PM,49.7,29.92,71.6
05/31/23,07:49PM,05/31/23-07:49PM,59.79,29.93,66.2
05/31/23,06:47PM,05/31/23-06:47PM,63.64,29.93,64.4
05/31/23,04:47PM,05/31/23-04:47PM,63.87,29.91,66.2
05/31/23,03:49PM,05/31/23-03:49PM,56.44,29.92,69.8
05/31/23,02:47PM,05/31/23-02:47PM,77.17,29.91,60.8
05/31/23,01:52PM,05/31/23-01:52PM,77.17,29.91,60.8
05/31/23,02:47AM,05/31/23-02:47AM,72.23,29.95,60.8
05/31/23,01:56AM,05/31/23-01:56AM,67.79,29.95,62.6
05/31/23,12:47AM,05/31/23-12:47AM,63.87,29.95,66.2
05/30/23,11:55PM,05/30/23-11:55PM,60.03,29.95,68
05/30/23,10:49PM,05/30/23-10:49PM,56.44,29.96,69.8
05/30/23,09:47PM,05/30/23-09:47PM,63.64,29.97,64.4
05/30/23,08:47PM,05/30/23-08:47PM,63.64,29.98,64.4
05/30/23,07:47PM,05/30/23-07:47PM,59.79,29.99,66.2
05/30/23,06:47PM,05/30/23-06:47PM,63.64,30,64.4
05/30/23,05:47PM,05/30/23-05:47PM,72.42,30,62.6
05/30/23,04:50PM,05/30/23-04:50PM,77.33,29.99,62.6
05/30/23,03:47PM,05/30/23-03:47PM,72.42,29.99,62.6
05/30/23,02:47PM,05/30/23-02:47PM,77.17,29.98,60.8
05/30/23,01:56PM,05/30/23-01:56PM,77.17,29.97,60.8
05/29/23,11:47PM,05/29/23-11:47PM,68.2,29.96,66.2
05/29/23,10:47PM,05/29/23-10:47PM,68.2,29.97,66.2
05/29/23,09:47PM,05/29/23-09:47PM,72.6,30,64.4
05/29/23,08:46PM,05/29/23-08:46PM,72.6,30.01,64.4
05/29/23,07:48PM,05/29/23-07:48PM,72.6,30.02,64.4
05/29/23,06:53PM,05/29/23-06:53PM,77.33,30.01,62.6
05/29/23,05:47PM,05/29/23-05:47PM,77.33,30,62.6
05/29/23,04:47PM,05/29/23-04:47PM,68.2,29.99,66.2
05/29/23,03:50PM,05/29/23-03:50PM,72.6,29.98,64.4
05/29/23,02:59PM,05/29/23-02:59PM,82.65,29.97,64.4
05/29/23,01:50PM,05/29/23-01:50PM,87.94,29.96,60.8
05/28/23,11:49PM,05/28/23-11:49PM,72.6,29.93,64.4
05/28/23,10:47PM,05/28/23-10:47PM,72.6,29.94,64.4
05/28/23,09:47PM,05/28/23-09:47PM,68.2,29.95,66.2
05/28/23,08:49PM,05/28/23-08:49PM,68.2,29.96,66.2
05/28/23,07:47PM,05/28/23-07:47PM,68.2,29.97,66.2
05/28/23,06:47PM,05/28/23-06:47PM,67.99,29.97,64.4
05/28/23,05:47PM,05/28/23-05:47PM,67.99,29.97,64.4
05/28/23,04:47PM,05/28/23-04:47PM,82.65,29.96,64.4
05/28/23,03:53PM,05/28/23-03:53PM,82.52,29.97,62.6
05/28/23,02:55PM,05/28/23-02:55PM,87.94,29.95,60.8
05/28/23,01:51PM,05/28/23-01:51PM,82.4,29.93,60.8
05/28/23,02:47AM,05/28/23-02:47AM,72.23,29.95,60.8
05/28/23,01:49AM,05/28/23-01:49AM,72.42,29.94,62.6
05/28/23,12:49AM,05/28/23-12:49AM,63.87,29.94,66.2
05/27/23,11:51PM,05/27/23-11:51PM,60.03,29.95,68
05/27/23,10:47PM,05/27/23-10:47PM,60.03,29.96,68
05/27/23,09:52PM,05/27/23-09:52PM,56.44,29.96,69.8
05/27/23,08:47PM,05/27/23-08:47PM,63.87,29.96,66.2
05/27/23,07:47PM,05/27/23-07:47PM,63.87,29.97,66.2
05/27/23,06:47PM,05/27/23-06:47PM,63.87,29.98,66.2
05/27/23,05:47PM,05/27/23-05:47PM,63.87,29.97,66.2
05/27/23,04:48PM,05/27/23-04:48PM,72.6,29.97,64.4
05/27/23,03:54PM,05/27/23-03:54PM,67.99,29.98,64.4
05/27/23,02:48PM,05/27/23-02:48PM,77.17,29.97,60.8
05/27/23,01:52PM,05/27/23-01:52PM,77.17,29.97,60.8
05/27/23,02:47AM,05/27/23-02:47AM,72.23,29.96,60.8
05/27/23,01:47AM,05/27/23-01:47AM,67.79,29.96,62.6
05/27/23,12:56AM,05/27/23-12:56AM,63.64,29.96,64.4
05/26/23,11:47PM,05/26/23-11:47PM,59.79,29.96,66.2
05/26/23,10:47PM,05/26/23-10:47PM,56.19,29.95,68
05/26/23,09:55PM,05/26/23-09:55PM,52.83,29.96,69.8
05/26/23,08:47PM,05/26/23-08:47PM,52.83,29.96,69.8
05/26/23,07:57PM,05/26/23-07:57PM,52.83,29.96,69.8
05/26/23,06:47PM,05/26/23-06:47PM,60.03,29.97,68
05/26/23,05:47PM,05/26/23-05:47PM,67.99,29.97,64.4
05/26/23,04:55PM,05/26/23-04:55PM,77.33,29.97,62.6
05/26/23,03:53PM,05/26/23-03:53PM,82.27,29.96,59
05/26/23,02:49PM,05/26/23-02:49PM,93.7,29.95,57.2
05/26/23,01:52PM,05/26/23-01:52PM,87.75,29.95,57.2
05/26/23,02:50AM,05/26/23-02:50AM,72.23,29.9,60.8
05/26/23,01:53AM,05/26/23-01:53AM,72.23,29.89,60.8
05/26/23,12:48AM,05/26/23-12:48AM,67.79,29.88,62.6
05/25/23,11:47PM,05/25/23-11:47PM,63.64,29.88,64.4
05/25/23,10:47PM,05/25/23-10:47PM,56.19,29.89,68
05/25/23,09:47PM,05/25/23-09:47PM,63.87,29.9,66.2
05/25/23,08:47PM,05/25/23-08:47PM,77.17,29.92,60.8
05/25/23,07:47PM,05/25/23-07:47PM,77.01,29.92,59
05/25/23,06:51PM,05/25/23-06:51PM,77.17,29.92,60.8
05/25/23,05:57PM,05/25/23-05:57PM,67.79,29.92,62.6
05/25/23,05:47PM,05/25/23-05:47PM,67.79,29.92,62.6
05/25/23,04:47PM,05/25/23-04:47PM,72.42,29.91,62.6
05/25/23,03:47PM,05/25/23-03:47PM,72.42,29.9,62.6
05/25/23,02:50PM,05/25/23-02:50PM,67.57,29.89,60.8
05/25/23,01:47PM,05/25/23-01:47PM,72.23,29.88,60.8
05/25/23,02:50AM,05/25/23-02:50AM,63.42,29.91,62.6
05/25/23,02:02AM,05/25/23-02:02AM,59.54,29.91,64.4
05/25/23,12:48AM,05/25/23-12:48AM,63.64,29.91,64.4
05/24/23,11:57PM,05/24/23-11:57PM,63.64,29.92,64.4
05/24/23,10:47PM,05/24/23-10:47PM,59.79,29.93,66.2
05/24/23,09:47PM,05/24/23-09:47PM,59.79,29.95,66.2
05/24/23,08:54PM,05/24/23-08:54PM,56.19,29.96,68
05/24/23,08:47PM,05/24/23-08:47PM,56.19,29.96,68
05/24/23,07:47PM,05/24/23-07:47PM,49.7,29.96,71.6
05/24/23,06:47PM,05/24/23-06:47PM,53.1,29.97,71.6
05/24/23,05:47PM,05/24/23-05:47PM,60.03,29.97,68
05/24/23,05:24PM,05/24/23-05:24PM,63.87,29.97,66.2
05/24/23,04:47PM,05/24/23-04:47PM,67.99,29.96,64.4
05/24/23,03:47PM,05/24/23-03:47PM,82.4,29.97,60.8
05/24/23,02:55PM,05/24/23-02:55PM,82.4,29.96,60.8
05/24/23,01:52PM,05/24/23-01:52PM,87.85,29.95,59
05/24/23,02:48AM,05/24/23-02:48AM,72.42,29.93,62.6
05/24/23,02:26AM,05/24/23-02:26AM,72.42,29.93,62.6
05/24/23,01:48AM,05/24/23-01:48AM,77.17,29.92,60.8
05/24/23,12:47AM,05/24/23-12:47AM,77.17,29.93,60.8
05/23/23,11:47PM,05/23/23-11:47PM,72.42,29.93,62.6
05/23/23,10:47PM,05/23/23-10:47PM,67.99,29.94,64.4
05/23/23,09:47PM,05/23/23-09:47PM,77.33,29.96,62.6
05/23/23,08:47PM,05/23/23-08:47PM,77.33,29.97,62.6
05/23/23,07:47PM,05/23/23-07:47PM,82.52,29.97,62.6
05/23/23,06:47PM,05/23/23-06:47PM,88.02,29.96,62.6
05/23/23,05:47PM,05/23/23-05:47PM,93.84,29.95,62.6
05/23/23,04:50PM,05/23/23-04:50PM,93.84,29.94,62.6
05/23/23,03:47PM,05/23/23-03:47PM,100,29.93,60.8
05/23/23,02:47PM,05/23/23-02:47PM,93.8,29.93,60.8
05/23/23,01:58PM,05/23/23-01:58PM,93.75,29.93,59
05/23/23,02:47AM,05/23/23-02:47AM,87.94,29.91,60.8
05/23/23,01:50AM,05/23/23-01:50AM,82.52,29.91,62.6
05/23/23,12:47AM,05/23/23-12:47AM,77.48,29.91,64.4
05/22/23,11:47PM,05/22/23-11:47PM,72.78,29.91,66.2
05/22/23,10:48PM,05/22/23-10:48PM,64.32,29.91,69.8
05/22/23,09:47PM,05/22/23-09:47PM,64.32,29.93,69.8
05/22/23,08:47PM,05/22/23-08:47PM,77.64,29.94,66.2
05/22/23,08:09PM,05/22/23-08:09PM,72.78,29.96,66.2
05/22/23,07:47PM,05/22/23-07:47PM,77.64,29.96,66.2
05/22/23,06:47PM,05/22/23-06:47PM,77.48,29.96,64.4
05/22/23,05:47PM,05/22/23-05:47PM,82.77,29.96,66.2
05/22/23,04:47PM,05/22/23-04:47PM,88.11,29.96,64.4
05/22/23,03:55PM,05/22/23-03:55PM,93.84,29.96,62.6
05/22/23,02:55PM,05/22/23-02:55PM,93.8,29.95,60.8
05/22/23,01:48PM,05/22/23-01:48PM,87.94,29.94,60.8
05/22/23,02:47AM,05/22/23-02:47AM,82.4,29.96,60.8
05/22/23,01:47AM,05/22/23-01:47AM,77.48,29.93,64.4
05/22/23,12:47AM,05/22/23-12:47AM,77.48,29.94,64.4
05/21/23,11:55PM,05/21/23-11:55PM,72.78,29.93,66.2
05/21/23,10:52PM,05/21/23-10:52PM,68.41,29.96,68
05/21/23,09:48PM,05/21/23-09:48PM,64.32,29.97,69.8
05/21/23,08:50PM,05/21/23-08:50PM,64.32,29.99,69.8
05/21/23,07:47PM,05/21/23-07:47PM,64.32,30,69.8
05/21/23,06:50PM,05/21/23-06:50PM,68.61,30.01,69.8
05/21/23,05:47PM,05/21/23-05:47PM,88.2,30.02,66.2
05/21/23,04:47PM,05/21/23-04:47PM,100,30.03,60.8
05/21/23,03:52PM,05/21/23-03:52PM,87.94,30.03,60.8
05/21/23,02:47PM,05/21/23-02:47PM,93.75,30.04,59
05/21/23,01:47PM,05/21/23-01:47PM,93.75,30.03,59
05/21/23,02:55AM,05/21/23-02:55AM,77.17,30.06,60.8
05/21/23,01:50AM,05/21/23-01:50AM,72.6,30.03,64.4
05/21/23,12:49AM,05/21/23-12:49AM,77.48,30.04,64.4
05/20/23,11:52PM,05/20/23-11:52PM,77.48,30.03,64.4
05/20/23,10:47PM,05/20/23-10:47PM,72.78,30.05,66.2
05/20/23,09:47PM,05/20/23-09:47PM,68.61,30.07,69.8
05/20/23,08:49PM,05/20/23-08:49PM,72.78,30.08,66.2
05/20/23,07:51PM,05/20/23-07:51PM,64.32,30.08,69.8
05/20/23,06:47PM,05/20/23-06:47PM,68.61,30.08,69.8
05/20/23,05:47PM,05/20/23-05:47PM,77.64,30.08,66.2
05/20/23,04:52PM,05/20/23-04:52PM,77.48,30.09,64.4
05/20/23,04:16PM,05/20/23-04:16PM,82.65,30.08,64.4
05/20/23,03:52PM,05/20/23-03:52PM,82.65,30.08,64.4
05/20/23,02:52PM,05/20/23-02:52PM,88.02,30.08,62.6
05/20/23,01:52PM,05/20/23-01:52PM,93.8,30.08,60.8
05/20/23,02:47AM,05/20/23-02:47AM,82.52,30.05,62.6
05/20/23,01:49AM,05/20/23-01:49AM,82.52,30.02,62.6
05/20/23,12:49AM,05/20/23-12:49AM,72.78,30.02,66.2
05/19/23,11:47PM,05/19/23-11:47PM,64.32,30.03,69.8
05/19/23,10:47PM,05/19/23-10:47PM,72.78,30.04,66.2
05/19/23,09:53PM,05/19/23-09:53PM,72.78,30.05,66.2
05/19/23,08:47PM,05/19/23-08:47PM,64.1,30.07,68
05/19/23,07:48PM,05/19/23-07:48PM,72.78,30.07,66.2
05/19/23,06:53PM,05/19/23-06:53PM,72.78,30.07,66.2
05/19/23,05:55PM,05/19/23-05:55PM,77.48,30.07,64.4
05/19/23,05:02PM,05/19/23-05:02PM,82.52,30.05,62.6
05/19/23,04:49PM,05/19/23-04:49PM,82.52,30.05,62.6
05/19/23,03:48PM,05/19/23-03:48PM,93.8,30.05,60.8
05/19/23,02:59PM,05/19/23-02:59PM,87.94,30.04,60.8
05/19/23,01:47PM,05/19/23-01:47PM,93.75,30.02,59
05/19/23,02:50AM,05/19/23-02:50AM,77.33,29.93,62.6
05/19/23,01:57AM,05/19/23-01:57AM,63.87,29.91,66.2
05/19/23,12:47AM,05/19/23-12:47AM,60.27,29.91,69.8
05/18/23,11:47PM,05/18/23-11:47PM,56.7,29.91,71.6
05/18/23,10:47PM,05/18/23-10:47PM,56.7,29.92,71.6
